SubscriptionName,SubscriptionGuid,Date,ResourceGuid,ServiceName,ServiceType,ServiceRegion,ServiceResource,Quantity,Cost
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/18/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0064","0.000016"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/19/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0062","0.000014"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/20/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0064","0.000016"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/21/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0064","0.000016"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/22/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0062","0.000014"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/23/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0064","0.000016"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/24/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0064","0.000016"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/25/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0062","0.000014"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/26/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0064","0.000016"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/27/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0062","0.000014"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/28/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0064","0.000016"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/29/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0062","0.000014"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/30/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0064","0.000016"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/31/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0062","0.000014"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/1/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0058","0.000010"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/2/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0056","0.000008"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/3/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0054","0.000010"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/4/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0056","0.000008"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/5/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0058","0.000010"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/6/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0056","0.000008"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/7/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0056","0.000008"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/8/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0057","0.000008"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/9/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0058","0.000010"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/10/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0056","0.000008"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/11/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0044","0.000007"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/12/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0029","0.000005"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/13/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0028","0.000004"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/14/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0029","0.000005"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/15/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0028","0.000004"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/16/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0028","0.000004"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/17/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0029","0.000005"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/18/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0028","0.000004"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/19/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0028","0.000004"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/20/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0027","0.000003"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/21/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0025","0.000002"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/22/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0026","0.000002"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/23/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0025","0.000001"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/24/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0026","0.000002"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/25/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0026","0.000002"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/26/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0026","0.000002"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/27/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0026","0.000002"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/28/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0026","0.000002"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/29/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0026","0.000002"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/30/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0026","0.000002"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","10/1/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0026","0.000002"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","10/2/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0025","0.000001"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","10/3/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0027","0.000003"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","10/4/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0026","0.000002"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","10/5/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0025","0.000001"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","10/6/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0026","0.000002"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","10/7/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0026","0.000002"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","10/8/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0026","0.000002"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","10/9/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0026","0.000002"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","10/10/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0026","0.000002"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","10/11/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0025","0.000001"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","10/12/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0026","0.000002"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","10/13/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0026","0.000002"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","10/14/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0026","0.000002"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","10/15/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0026","0.000002"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","10/16/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0026","0.000002"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","10/17/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0025","0.000002"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","10/18/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0025","0.000001"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","10/19/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0026","0.000002"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","10/20/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0025","0.000002"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","10/21/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0026","0.000002"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","10/22/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0026","0.000002"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","10/23/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0026","0.000002"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","10/24/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0026","0.000002"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","10/25/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0026","0.000002"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","10/26/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0026","0.000002"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","10/27/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0026","0.000002"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","10/28/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0025","0.000002"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","10/29/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0025","0.000001"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","10/30/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0026","0.000002"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","10/31/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0026","0.000002"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","11/1/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0025","0.000001"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","11/2/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0024","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","11/3/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0024","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","11/4/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0024","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","11/5/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0022","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","11/6/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0024","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","11/7/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0024","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","11/8/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0023","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","11/9/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0024","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","11/10/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0024","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","11/11/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0024","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","11/12/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0025","0.000002"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","11/13/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0026","0.000002"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","11/14/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0024","0.000001"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","11/15/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0024","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","11/16/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0024","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","11/17/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0024","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","11/18/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0024","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","11/19/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0024","0.000001"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","11/20/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0023","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","11/21/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0024","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","11/22/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.0024","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","11/23/2022","0fd09d00-bc3f-45fa-b913-2dcc98c44b32","Storage","Queues v2","EU North","LRS Class 1 Operations","0.001","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/2/2022","6a99015c-d33f-4f46-ae59-2e4d14091aa8","Storage","Files","All","Protocol Operations","0.1627","0.000245"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/8/2022","6a99015c-d33f-4f46-ae59-2e4d14091aa8","Storage","Files","All","Protocol Operations","0.1192","0.000179"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/13/2022","6a99015c-d33f-4f46-ae59-2e4d14091aa8","Storage","Files","All","Protocol Operations","0.0243","0.000037"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/14/2022","6a99015c-d33f-4f46-ae59-2e4d14091aa8","Storage","Files","All","Protocol Operations","0.0243","0.000036"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/15/2022","6a99015c-d33f-4f46-ae59-2e4d14091aa8","Storage","Files","All","Protocol Operations","0.0948","0.000143"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/16/2022","6a99015c-d33f-4f46-ae59-2e4d14091aa8","Storage","Files","All","Protocol Operations","0.0229","0.000035"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/30/2022","6a99015c-d33f-4f46-ae59-2e4d14091aa8","Storage","Files","All","Protocol Operations","0.2084","0.000312"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/23/2022","6a99015c-d33f-4f46-ae59-2e4d14091aa8","Storage","Files","All","Protocol Operations","0.0101","0.000015"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","5/24/2022","6a99015c-d33f-4f46-ae59-2e4d14091aa8","Storage","Files","All","Protocol Operations","0.0524","0.000079"
